SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f8000000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 35842730 Time: 2.789966
Throughput: 35601631 Time: 2.808860
Throughput: 35578895 Time: 2.810655
Throughput: 35429985 Time: 2.822468
Throughput: 35697673 Time: 2.801303
Throughput: 35691583 Time: 2.801781
Throughput: 35889542 Time: 2.786327
Throughput: 35996822 Time: 2.778023
Throughput: 36301923 Time: 2.754675
Throughput: 36275480 Time: 2.756683
Throughput: 36307841 Time: 2.754226
Throughput: 36140694 Time: 2.766964
Throughput: 36211285 Time: 2.761570
Throughput: 36107770 Time: 2.769487
Throughput: 36263772 Time: 2.757573
Throughput: 36336799 Time: 2.752031
Throughput: 36291344 Time: 2.755478
Throughput: 36307498 Time: 2.754252
Throughput: 36229455 Time: 2.760185
Throughput: 36237096 Time: 2.759603
Throughput: 36208715 Time: 2.761766
Throughput: 36193120 Time: 2.762956
Throughput: 36190815 Time: 2.763132
Throughput: 36150819 Time: 2.766189
Throughput: 36228681 Time: 2.760244
Throughput: 36295914 Time: 2.755131
Throughput: 36283048 Time: 2.756108
Throughput: 36209948 Time: 2.761672
Throughput: 36199750 Time: 2.762450
Throughput: 36252400 Time: 2.758438
Throughput: 36284312 Time: 2.756012
Throughput: 36271177 Time: 2.757010
Throughput: 35748783 Time: 2.797298
Throughput: 36053692 Time: 2.773641
Throughput: 36132258 Time: 2.767610
Throughput: 36170054 Time: 2.764718
Throughput: 36161003 Time: 2.765410
Throughput: 36142849 Time: 2.766799
Throughput: 36198452 Time: 2.762549
Throughput: 36206277 Time: 2.761952
Throughput: 36251218 Time: 2.758528
Throughput: 36294742 Time: 2.755220
Throughput: 36308302 Time: 2.754191
Throughput: 36313128 Time: 2.753825
Throughput: 36261497 Time: 2.757746
Throughput: 36208623 Time: 2.761773
Throughput: 36023405 Time: 2.775973
Throughput: 36236177 Time: 2.759673
Throughput: 36255055 Time: 2.758236
Throughput: 36220899 Time: 2.760837
Throughput: 36283746 Time: 2.756055
Throughput: 36315435 Time: 2.753650
Throughput: 36324419 Time: 2.752969
Throughput: 36256567 Time: 2.758121
Throughput: 36218656 Time: 2.761008
Throughput: 36252952 Time: 2.758396
Throughput: 36284443 Time: 2.756002
Throughput: 36301330 Time: 2.754720
Throughput: 36245778 Time: 2.758942
Throughput: 36276585 Time: 2.756599
Throughput: 36224914 Time: 2.760531
Throughput: 36179332 Time: 2.764009
Throughput: 36159460 Time: 2.765528
Throughput: 36155329 Time: 2.765844
Throughput: 36262431 Time: 2.757675
Throughput: 36140837 Time: 2.766953
Throughput: 36164730 Time: 2.765125
Throughput: 35992300 Time: 2.778372
Throughput: 36182238 Time: 2.763787
Throughput: 36244070 Time: 2.759072
Throughput: 36315383 Time: 2.753654
Throughput: 36267849 Time: 2.757263
Throughput: 36273717 Time: 2.756817
Throughput: 36294386 Time: 2.755247
