SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f4e00000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 23304232 Time: 4.291066
Throughput: 23385330 Time: 4.276185
Throughput: 22728843 Time: 4.399696
Throughput: 23183288 Time: 4.313452
Throughput: 23215063 Time: 4.307548
Throughput: 23267593 Time: 4.297823
Throughput: 23241053 Time: 4.302731
Throughput: 23221667 Time: 4.306323
Throughput: 23195193 Time: 4.311238
Throughput: 23278773 Time: 4.295759
Throughput: 23282344 Time: 4.295100
Throughput: 23193337 Time: 4.311583
Throughput: 23179338 Time: 4.314187
Throughput: 23249482 Time: 4.301171
Throughput: 23179612 Time: 4.314136
Throughput: 23165533 Time: 4.316758
Throughput: 23199692 Time: 4.310402
Throughput: 23200784 Time: 4.310199
Throughput: 23262846 Time: 4.298700
Throughput: 23241641 Time: 4.302622
Throughput: 23303646 Time: 4.291174
Throughput: 23362580 Time: 4.280349
Throughput: 23223414 Time: 4.305999
Throughput: 23200569 Time: 4.310239
Throughput: 22971480 Time: 4.353224
Throughput: 23200488 Time: 4.310254
Throughput: 23234789 Time: 4.303891
Throughput: 23228312 Time: 4.305091
Throughput: 23233088 Time: 4.304206
Throughput: 23297424 Time: 4.292320
Throughput: 23286362 Time: 4.294359
Throughput: 23199719 Time: 4.310397
Throughput: 23321624 Time: 4.287866
Throughput: 23243651 Time: 4.302250
Throughput: 23282816 Time: 4.295013
Throughput: 23351702 Time: 4.282343
Throughput: 23204634 Time: 4.309484
Throughput: 23245067 Time: 4.301988
Throughput: 23322266 Time: 4.287748
Throughput: 23230730 Time: 4.304643
Throughput: 23261889 Time: 4.298877
Throughput: 23274368 Time: 4.296572
Throughput: 23175830 Time: 4.314840
Throughput: 23222195 Time: 4.306225
Throughput: 23272445 Time: 4.296927
Throughput: 23250439 Time: 4.300994
Throughput: 23261115 Time: 4.299020
Throughput: 23226224 Time: 4.305478
Throughput: 23347826 Time: 4.283054
Throughput: 23304705 Time: 4.290979
Throughput: 23293055 Time: 4.293125
Throughput: 23274671 Time: 4.296516
Throughput: 22853601 Time: 4.375678
Throughput: 23275728 Time: 4.296321
Throughput: 23326329 Time: 4.287001
Throughput: 23321722 Time: 4.287848
Throughput: 23249325 Time: 4.301200
Throughput: 23142309 Time: 4.321090
Throughput: 23263734 Time: 4.298536
Throughput: 23048899 Time: 4.338602
Throughput: 23162828 Time: 4.317262
Throughput: 23156408 Time: 4.318459
