SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f9000000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 34244229 Time: 2.920200
Throughput: 35180175 Time: 2.842510
Throughput: 34065236 Time: 2.935544
Throughput: 35508539 Time: 2.816224
Throughput: 33411505 Time: 2.992981
Throughput: 34035867 Time: 2.938077
Throughput: 33281912 Time: 3.004635
Throughput: 34805489 Time: 2.873110
Throughput: 35164068 Time: 2.843812
Throughput: 33631012 Time: 2.973446
Throughput: 34907900 Time: 2.864681
Throughput: 33893031 Time: 2.950459
Throughput: 35077688 Time: 2.850815
Throughput: 33489248 Time: 2.986033
Throughput: 34926078 Time: 2.863190
Throughput: 33926895 Time: 2.947514
Throughput: 35139713 Time: 2.845783
Throughput: 33866482 Time: 2.952772
Throughput: 33471302 Time: 2.987634
Throughput: 34696476 Time: 2.882137
Throughput: 33376188 Time: 2.996148
Throughput: 34029705 Time: 2.938609
Throughput: 33086759 Time: 3.022357
Throughput: 34600495 Time: 2.890132
Throughput: 32987938 Time: 3.031411
Throughput: 33725459 Time: 2.965119
Throughput: 34445687 Time: 2.903121
Throughput: 34398139 Time: 2.907134
Throughput: 33621491 Time: 2.974288
Throughput: 33450767 Time: 2.989468
Throughput: 33336466 Time: 2.999718
Throughput: 35044767 Time: 2.853493
Throughput: 33860392 Time: 2.953303
Throughput: 33757017 Time: 2.962347
Throughput: 35202900 Time: 2.840675
Throughput: 34803587 Time: 2.873267
Throughput: 33537295 Time: 2.981755
Throughput: 34988915 Time: 2.858048
Throughput: 33650828 Time: 2.971695
Throughput: 35130158 Time: 2.846557
Throughput: 33806054 Time: 2.958050
Throughput: 35447015 Time: 2.821112
Throughput: 33436663 Time: 2.990729
Throughput: 34807864 Time: 2.872914
Throughput: 33593673 Time: 2.976751
Throughput: 34715676 Time: 2.880543
Throughput: 33398482 Time: 2.994148
Throughput: 33856426 Time: 2.953649
Throughput: 35232493 Time: 2.838289
Throughput: 33792688 Time: 2.959220
Throughput: 35106257 Time: 2.848495
Throughput: 33622249 Time: 2.974221
Throughput: 35217889 Time: 2.839466
Throughput: 33416730 Time: 2.992513
Throughput: 33648688 Time: 2.971884
Throughput: 34490643 Time: 2.899337
Throughput: 33572278 Time: 2.978648
Throughput: 33842642 Time: 2.954852
Throughput: 35323743 Time: 2.830957
Throughput: 33513647 Time: 2.983859
Throughput: 33572999 Time: 2.978584
Throughput: 35264114 Time: 2.835744
Throughput: 33516658 Time: 2.983591
Throughput: 33571940 Time: 2.978678
Throughput: 33474786 Time: 2.987323
Throughput: 34038532 Time: 2.937847
Throughput: 33222756 Time: 3.009985
Throughput: 33744635 Time: 2.963434
Throughput: 34423680 Time: 2.904977
Throughput: 33815440 Time: 2.957229
Throughput: 34916774 Time: 2.863953
Throughput: 33323402 Time: 3.000894
Throughput: 35229105 Time: 2.838562
Throughput: 31990520 Time: 3.125926
Throughput: 34604997 Time: 2.889756
Throughput: 33437681 Time: 2.990638
Throughput: 35038161 Time: 2.854031
Throughput: 35444238 Time: 2.821333
Throughput: 33961750 Time: 2.944489
Throughput: 34935852 Time: 2.862389
Throughput: 33921739 Time: 2.947962
Throughput: 35393043 Time: 2.825414
Throughput: 33364373 Time: 2.997209
Throughput: 33470965 Time: 2.987664
Throughput: 33747072 Time: 2.963220
Throughput: 35128863 Time: 2.846662
Throughput: 33133000 Time: 3.018139
Throughput: 33932778 Time: 2.947003
Throughput: 34060351 Time: 2.935965
Throughput: 35437167 Time: 2.821896
Throughput: 33758442 Time: 2.962222
Throughput: 33484986 Time: 2.986413
Throughput: 35459496 Time: 2.820119
Throughput: 34118560 Time: 2.930956
Throughput: 34043642 Time: 2.937406
Throughput: 35086488 Time: 2.850100
Throughput: 34002803 Time: 2.940934
Throughput: 35185337 Time: 2.842093
Throughput: 34187099 Time: 2.925080
Throughput: 33810135 Time: 2.957693
Throughput: 34466915 Time: 2.901333
Throughput: 34654153 Time: 2.885657
Throughput: 34505020 Time: 2.898129
Throughput: 35131640 Time: 2.846437
Throughput: 35073726 Time: 2.851137
Throughput: 34615035 Time: 2.888918
Throughput: 35587188 Time: 2.810000
Throughput: 34793706 Time: 2.874083
Throughput: 34749273 Time: 2.877758
Throughput: 33887024 Time: 2.950982
Throughput: 34659426 Time: 2.885218
Throughput: 34917993 Time: 2.863853
Throughput: 34811050 Time: 2.872651
Throughput: 34587487 Time: 2.891219
Throughput: 34592249 Time: 2.890821
Throughput: 34296140 Time: 2.915780
Throughput: 33925284 Time: 2.947654
Throughput: 34898788 Time: 2.865429
Throughput: 35274239 Time: 2.834930
Throughput: 35213921 Time: 2.839786
Throughput: 35354565 Time: 2.828489
Throughput: 35305423 Time: 2.832426
Throughput: 35338198 Time: 2.829799
Throughput: 35220097 Time: 2.839288
Throughput: 35197647 Time: 2.841099
Throughput: 34775060 Time: 2.875624
Throughput: 34798052 Time: 2.873724
Throughput: 34499830 Time: 2.898565
Throughput: 35179407 Time: 2.842572
Throughput: 35042569 Time: 2.853672
Throughput: 34787618 Time: 2.874586
signalling done to /tmp/alloctest-bench.done
/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
<benchmark exec="/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st">
<config>
  <openmp>on</openmp>  <memsize>1G <memsize>  <hugetlb>0</hugetlb>
  <data>-1</data>  <interference>0</interference>
</config>
<run>
****success****
Execution Time (seconds): 1306
Initialization Time (seconds): 163


/home/ashish/mirage-asplos21-artifact/bin/numactl -c 0  /home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
